Date,Price,Open,High,Low,Change,TimeIndex,Price_lag1,Price_lag2
2023-11-29,26608.4,26644.6,26707.6,26595.3,-0.08,759,26628.8,26539.1
2023-11-30,26396.1,26626.6,26660.6,26391.2,-0.8,760,26608.4,26628.8
2023-12-01,26432.4,26414.3,26527.7,26313.3,0.14,761,26396.1,26608.4
2023-12-04,26277.3,26455.4,26476.1,26203.9,-0.59,762,26432.4,26396.1
2023-12-05,26195.2,26282.7,26334.1,26158.1,-0.31,763,26277.3,26432.4
2023-12-06,26123.7,26203.0,26238.1,26120.6,-0.27,764,26195.2,26277.3
2023-12-07,26197.6,26146.1,26268.8,26110.5,0.28,765,26123.7,26195.2
2023-12-08,26063.1,26213.0,26228.7,25981.8,-0.51,766,26197.6,26123.7
2023-12-11,26100.3,26076.3,26150.5,26031.5,0.14,767,26063.1,26197.6
2023-12-12,26181.4,26108.3,26282.0,26097.4,0.31,768,26100.3,26063.1
2023-12-13,26398.6,26194.6,26460.2,26156.7,0.83,769,26181.4,26100.3
2023-12-14,26647.7,26403.2,26700.8,26375.5,0.94,770,26398.6,26181.4
2023-12-15,26428.8,26663.2,26702.4,26431.8,-0.82,771,26647.7,26398.6
2023-12-18,26595.1,26467.0,26629.1,26433.1,0.63,772,26428.8,26647.7
2023-12-19,26736.3,26610.9,26764.0,26565.9,0.53,773,26595.1,26428.8
2023-12-20,26617.6,26745.8,26757.9,26607.9,-0.44,774,26736.3,26595.1
2023-12-21,26771.5,26635.9,26795.8,26606.9,0.58,775,26617.6,26736.3
2023-12-22,26682.7,26787.3,26795.8,26652.8,-0.33,776,26771.5,26617.6
2023-12-25,26670.0,26716.2,26723.5,26608.9,-0.05,777,26682.7,26771.5
2023-12-26,26859.7,26693.7,26879.2,26688.3,0.71,778,26670.0,26682.7
2023-12-27,27030.3,26873.1,27096.8,26837.7,0.64,779,26859.7,26670.0
2023-12-28,26801.5,27056.7,27101.0,26807.2,-0.85,780,27030.3,26859.7
2023-12-29,26773.3,26822.9,26901.6,26778.3,-0.11,781,26801.5,27030.3
2024-01-01,26792.7,26803.8,26812.3,26784.4,0.07,782,26773.3,26801.5
2024-01-02,26611.6,26805.0,26864.9,26616.4,-0.68,783,26792.7,26773.3
2024-01-03,26614.5,26644.4,26732.4,26561.4,0.01,784,26611.6,26792.7
2024-01-04,26657.2,26632.1,26763.2,26595.6,0.16,785,26614.5,26611.6
2024-01-05,26663.2,26677.8,26816.8,26516.9,0.02,786,26657.2,26614.5
2024-01-08,26638.9,26686.3,26729.6,26586.9,-0.09,787,26663.2,26657.2
2024-01-09,26623.0,26662.6,26741.5,26587.7,-0.06,788,26638.9,26663.2
2024-01-10,26774.7,26640.1,26797.3,26611.5,0.57,789,26623.0,26638.9
2024-01-11,26849.1,26796.1,26918.2,26766.3,0.28,790,26774.7,26623.0
2024-01-12,26814.1,26874.1,26948.0,26796.2,-0.13,791,26849.1,26774.7
2024-01-15,26789.8,26844.0,26859.4,26764.0,-0.09,792,26814.1,26849.1
2024-01-16,26641.3,26805.6,26810.5,26632.4,-0.55,793,26789.8,26814.1
2024-01-17,26691.1,26663.1,26722.9,26611.2,0.19,794,26641.3,26789.8
2024-01-18,26690.2,26704.4,26793.0,26637.8,0,795,26691.1,26641.3
2024-01-19,26741.2,26710.2,26755.8,26674.8,0.19,796,26690.2,26691.1
2024-01-22,26712.9,26738.6,26780.8,26718.7,-0.11,797,26741.2,26690.2
2024-01-23,26655.5,26734.1,26810.9,26593.8,-0.21,798,26712.9,26741.2
2024-01-24,26772.2,26673.7,26906.1,26650.3,0.44,799,26655.5,26712.9
2024-01-25,26686.6,26788.0,26835.0,26634.4,-0.32,800,26772.2,26655.5
2024-01-26,26690.5,26687.3,26783.8,26615.0,0.01,801,26686.6,26772.2
2024-01-29,26573.3,26690.3,26706.3,26492.2,-0.44,802,26690.5,26686.6
2024-01-30,26453.9,26584.2,26610.0,26394.2,-0.45,803,26573.3,26690.5
2024-01-31,26407.3,26472.7,26595.2,26365.6,-0.18,804,26453.9,26573.3
2024-02-01,26522.8,26413.2,26548.3,26311.7,0.44,805,26407.3,26453.9
2024-02-02,26242.9,26539.8,26565.6,26249.3,-1.06,806,26522.8,26407.3
2024-02-05,26175.8,26259.0,26323.0,26144.1,-0.26,807,26242.9,26522.8
2024-02-06,26191.4,26194.1,26218.0,26130.7,0.06,808,26175.8,26242.9
2024-02-07,26281.2,26209.9,26353.7,26203.8,0.34,809,26191.4,26175.8
2024-02-08,26293.4,26310.6,26353.4,26234.9,0.05,810,26281.2,26191.4
2024-02-09,26308.1,26327.7,26368.0,26285.0,0.06,811,26293.4,26281.2
2024-02-12,26278.8,26332.6,26394.9,26270.3,-0.11,812,26308.1,26293.4
2024-02-13,26125.1,26308.2,26369.2,26134.8,-0.58,813,26278.8,26308.1
2024-02-14,26173.9,26158.0,26221.5,26121.3,0.19,814,26125.1,26278.8
2024-02-15,26335.1,26200.7,26384.0,26172.7,0.62,815,26173.9,26125.1
2024-02-16,26407.1,26346.1,26463.0,26285.9,0.27,816,26335.1,26173.9
2024-02-19,26436.0,26434.8,26478.7,26401.4,0.11,817,26407.1,26335.1
2024-02-20,26494.4,26449.0,26594.7,26401.6,0.22,818,26436.0,26407.1
2024-02-21,26528.7,26515.0,26559.1,26469.3,0.13,819,26494.4,26436.0
2024-02-22,26613.8,26537.1,26797.8,26537.1,0.32,820,26528.7,26494.4
2024-02-23,26644.7,26629.8,26711.0,26608.8,0.12,821,26613.8,26528.7
2024-02-26,26753.6,26675.3,26792.9,26642.0,0.41,822,26644.7,26613.8
2024-02-27,26703.3,26764.5,26787.2,26684.6,-0.19,823,26753.6,26644.7
2024-02-28,26678.2,26714.2,26728.5,26601.3,-0.09,824,26703.3,26753.6
2024-02-29,26618.6,26689.1,26762.5,26609.7,-0.22,825,26678.2,26703.3
2024-03-01,26702.4,26630.6,26735.9,26620.8,0.31,826,26618.6,26678.2
2024-03-04,26783.3,26732.2,26827.5,26721.1,0.3,827,26702.4,26618.6
2024-03-05,26801.0,26799.1,26868.9,26753.3,0.07,828,26783.3,26702.4
2024-03-06,26877.4,26824.4,26940.7,26777.7,0.29,829,26801.0,26783.3
2024-03-07,27014.7,26893.8,27035.6,26831.9,0.51,830,26877.4,26801.0
2024-03-08,26948.8,27030.6,27074.9,26920.8,-0.24,831,27014.7,26877.4
2024-03-11,26916.2,26982.4,26995.8,26900.3,-0.12,832,26948.8,27014.7
2024-03-12,26927.1,26927.4,27002.4,26874.9,0.04,833,26916.2,26948.8
2024-03-13,27006.8,26935.3,27060.4,26916.6,0.3,834,26927.1,26916.2
2024-03-14,26865.2,27018.4,27044.6,26873.6,-0.52,835,27006.8,26927.1
2024-03-15,26901.8,26881.0,26962.4,26860.0,0.14,836,26865.2,27006.8
2024-03-18,26867.7,26927.5,26966.3,26863.7,-0.13,837,26901.8,26865.2
2024-03-19,26880.0,26883.5,26899.5,26776.2,0.05,838,26867.7,26901.8
2024-03-20,27049.3,26888.4,27079.4,26840.8,0.63,839,26880.0,26867.7
2024-03-21,26916.5,27074.4,27124.0,26909.5,-0.49,840,27049.3,26880.0
2024-03-22,26761.8,26921.9,26950.4,26753.0,-0.57,841,26916.5,27049.3
2024-03-25,26808.3,26771.4,26840.1,26755.3,0.17,842,26761.8,26916.5
2024-03-26,26825.9,26822.8,26923.5,26814.2,0.07,843,26808.3,26761.8
2024-03-27,26832.2,26840.5,26876.5,26803.4,0.02,844,26825.9,26808.3
2024-03-28,26741.0,26846.8,26865.8,26704.2,-0.34,845,26832.2,26825.9
2024-03-29,26772.5,26753.8,26812.4,26704.8,0.12,846,26741.0,26832.2
2024-04-01,26637.3,26767.7,26796.3,26617.0,-0.51,847,26772.5,26741.0
2024-04-02,26812.3,26649.3,26857.1,26614.1,0.66,848,26637.3,26772.5
2024-04-03,27087.5,26838.4,27104.6,26822.2,1.03,849,26812.3,26637.3
2024-04-04,27017.1,27093.3,27139.4,27024.6,-0.26,850,27087.5,26812.3
2024-04-05,27033.3,27035.8,27092.9,26939.7,0.06,851,27017.1,27087.5
2024-04-08,27099.1,27069.6,27116.8,26997.9,0.24,852,27033.3,27017.1
2024-04-09,27077.8,27106.8,27166.0,27068.4,-0.08,853,27099.1,27033.3
2024-04-10,26780.2,27093.6,27110.4,26762.2,-1.1,854,27077.8,27099.1
2024-04-11,26788.6,26800.9,26886.4,26735.6,0.03,855,26780.2,27077.8
2024-04-12,26621.0,26805.5,26815.5,26581.6,-0.63,856,26788.6,26780.2
2024-04-15,26746.2,26619.1,26873.0,26602.1,0.47,857,26621.0,26788.6
2024-04-16,26839.8,26767.2,26945.2,26720.6,0.35,858,26746.2,26621.0
2024-04-17,27104.3,26856.7,27132.5,26837.8,0.99,859,26839.8,26746.2
2024-04-18,27033.2,27114.8,27159.2,27033.5,-0.26,860,27104.3,26839.8
2024-04-19,27103.8,27042.4,27171.4,26963.6,0.26,861,27033.2,27104.3
2024-04-22,27114.7,27114.2,27162.5,27046.2,0.04,862,27103.8,27033.2
2024-04-23,27218.3,27127.6,27258.0,27079.0,0.38,863,27114.7,27103.8
2024-04-24,27175.7,27228.7,27267.1,27134.1,-0.16,864,27218.3,27114.7
2024-04-25,27198.0,27196.9,27239.2,27079.4,0.08,865,27175.7,27218.3
2024-04-26,27082.8,27216.4,27250.6,27052.0,-0.42,866,27198.0,27175.7
2024-04-29,27151.2,27106.5,27206.6,27092.5,0.25,867,27082.8,27198.0
2024-04-30,27011.9,27180.0,27210.4,27027.9,-0.51,868,27151.2,27082.8
2024-05-01,27128.4,27031.7,27204.1,26989.9,0.43,869,27011.9,27151.2
2024-05-02,27228.2,27147.0,27262.1,27117.3,0.37,870,27128.4,27011.9
2024-05-03,27325.3,27248.1,27481.2,27240.4,0.36,871,27228.2,27128.4
2024-05-06,27318.4,27351.6,27388.8,27295.0,-0.03,872,27325.3,27228.2
2024-05-07,27312.6,27334.3,27412.3,27308.2,-0.02,873,27318.4,27325.3
2024-05-08,27321.7,27325.9,27360.3,27273.0,0.03,874,27312.6,27318.4
2024-05-09,27426.9,27332.3,27446.4,27286.9,0.38,875,27321.7,27312.6
2024-05-10,27407.1,27437.5,27467.2,27388.3,-0.07,876,27426.9,27321.7
2024-05-13,27458.7,27423.9,27508.9,27390.9,0.19,877,27407.1,27426.9
2024-05-14,27531.8,27459.2,27561.6,27408.8,0.27,878,27458.7,27407.1
2024-05-15,27689.3,27542.5,27708.9,27525.9,0.57,879,27531.8,27458.7
2024-05-16,27630.8,27705.1,27731.8,27614.2,-0.21,880,27689.3,27531.8
2024-05-17,27662.0,27644.7,27687.2,27574.0,0.11,881,27630.8,27689.3
2024-05-20,27628.2,27652.9,27709.6,27627.6,-0.12,882,27662.0,27630.8
2024-05-21,27630.3,27641.6,27691.2,27602.9,0.01,883,27628.2,27662.0
2024-05-22,27554.6,27636.5,27667.0,27545.5,-0.27,884,27630.3,27628.2
2024-05-23,27539.6,27560.8,27665.0,27518.5,-0.05,885,27554.6,27630.3
2024-05-24,27616.8,27544.0,27657.7,27516.2,0.28,886,27539.6,27554.6
2024-05-27,27628.2,27644.9,27661.2,27591.8,0.04,887,27616.8,27539.6
2024-05-28,27623.8,27638.9,27717.0,27623.6,-0.02,888,27628.2,27616.8
2024-05-29,27486.0,27634.3,27647.0,27492.8,-0.5,889,27623.8,27628.2
2024-05-30,27567.4,27499.2,27609.9,27460.7,0.3,890,27486.0,27623.8
2024-05-31,27579.5,27578.1,27697.2,27520.8,0.04,891,27567.4,27486.0
2024-06-03,27726.0,27615.8,27742.0,27539.4,0.53,892,27579.5,27567.4
2024-06-04,27641.0,27736.9,27769.9,27598.2,-0.31,893,27726.0,27579.5
2024-06-05,27618.5,27650.3,27691.5,27592.3,-0.08,894,27641.0,27726.0
2024-06-06,27677.3,27631.7,27722.3,27618.1,0.21,895,27618.5,27641.0
2024-06-07,27432.0,27690.6,27718.0,27440.3,-0.89,896,27677.3,27618.5
2024-06-10,27354.2,27435.2,27436.4,27283.4,-0.28,897,27432.0,27677.3
2024-06-11,27317.2,27367.3,27402.8,27271.8,-0.14,898,27354.2,27432.0
2024-06-12,27487.6,27325.3,27612.7,27294.4,0.62,899,27317.2,27354.2
2024-06-13,27304.5,27500.8,27522.2,27306.2,-0.67,900,27487.6,27317.2
2024-06-14,27231.5,27317.6,27348.7,27154.1,-0.27,901,27304.5,27487.6
2024-06-17,27318.0,27241.9,27334.9,27177.1,0.32,902,27231.5,27304.5
2024-06-18,27322.8,27324.7,27393.3,27257.1,0.02,903,27318.0,27231.5
2024-06-19,27340.9,27336.0,27371.6,27295.3,0.07,904,27322.8,27318.0
2024-06-20,27231.5,27346.2,27360.2,27240.7,-0.4,905,27340.9,27322.8
2024-06-21,27208.6,27241.9,27288.3,27156.2,-0.08,906,27231.5,27340.9
2024-06-24,27318.3,27209.0,27360.3,27190.4,0.4,907,27208.6,27231.5
2024-06-25,27269.9,27327.2,27353.3,27218.0,-0.18,908,27318.3,27208.6
2024-06-26,27194.1,27276.6,27289.7,27161.3,-0.28,909,27269.9,27318.3
2024-06-27,27241.9,27198.2,27309.5,27189.1,0.18,910,27194.1,27269.9
2024-06-28,27259.2,27247.2,27301.8,27185.4,0.06,911,27241.9,27194.1
2024-07-01,27328.2,27311.9,27424.8,27287.6,0.25,912,27259.2,27241.9
2024-07-02,27343.5,27342.3,27359.0,27258.7,0.06,913,27328.2,27259.2
2024-07-03,27447.8,27346.3,27535.9,27324.5,0.38,914,27343.5,27328.2
2024-07-04,27514.0,27459.6,27528.3,27442.2,0.24,915,27447.8,27343.5
2024-07-05,27536.4,27521.9,27560.9,27465.2,0.08,916,27514.0,27447.8
2024-07-08,27504.1,27472.0,27571.3,27454.2,-0.12,917,27536.4,27514.0
2024-07-09,27476.5,27527.3,27560.0,27464.2,-0.1,918,27504.1,27536.4
2024-07-10,27524.4,27485.8,27531.0,27476.2,0.17,919,27476.5,27504.1
2024-07-11,27629.7,27528.4,27719.1,27518.3,0.38,920,27524.4,27476.5
2024-07-12,27712.2,27633.9,27732.8,27608.7,0.3,921,27629.7,27524.4
2024-07-15,27627.2,27671.9,27711.7,27634.3,-0.31,922,27712.2,27629.7
2024-07-16,27651.1,27640.6,27700.9,27590.6,0.09,923,27627.2,27712.2
2024-07-17,27687.0,27661.7,27727.1,27625.8,0.13,924,27651.1,27627.2
2024-07-18,27575.3,27700.5,27751.4,27578.4,-0.4,925,27687.0,27651.1
2024-07-19,27535.1,27585.9,27631.7,27537.0,-0.15,926,27575.3,27687.0
2024-07-22,27578.9,27556.1,27615.3,27544.2,0.16,927,27535.1,27575.3
2024-07-23,27517.8,27594.9,27630.8,27504.5,-0.22,928,27578.9,27535.1
2024-07-24,27474.3,27528.6,27566.4,27463.7,-0.16,929,27517.8,27578.9
2024-07-25,27419.1,27491.5,27520.6,27393.2,-0.2,930,27474.3,27517.8
2024-07-26,27465.7,27437.5,27520.9,27426.1,0.17,931,27419.1,27474.3
2024-07-29,27345.0,27502.2,27526.1,27314.1,-0.44,932,27465.7,27419.1
2024-07-30,27334.9,27360.9,27401.4,27300.2,-0.04,933,27345.0,27465.7
2024-07-31,27316.9,27347.0,27423.5,27268.0,-0.07,934,27334.9,27345.0
2024-08-01,27209.5,27334.2,27360.2,27185.2,-0.39,935,27316.9,27334.9
2024-08-02,27498.7,27215.3,27553.9,27185.6,1.06,936,27209.5,27316.9
2024-08-05,27467.6,27543.8,27628.6,27324.9,-0.11,937,27498.7,27209.5
2024-08-06,27467.1,27489.3,27550.3,27409.7,0,938,27467.6,27498.7
2024-08-07,27471.8,27481.8,27521.7,27399.6,0.02,939,27467.1,27467.6
2024-08-08,27442.4,27485.2,27524.1,27361.7,-0.11,940,27471.8,27467.1
2024-08-09,27388.2,27453.5,27486.0,27387.0,-0.2,941,27442.4,27471.8
2024-08-12,27458.7,27402.1,27491.0,27370.8,0.26,942,27388.2,27442.4
2024-08-13,27603.9,27470.9,27636.2,27416.3,0.53,943,27458.7,27388.2
2024-08-14,27552.0,27619.9,27657.4,27549.8,-0.19,944,27603.9,27458.7
2024-08-15,27465.9,27568.5,27628.3,27421.8,-0.31,945,27552.0,27603.9
2024-08-16,27625.1,27480.6,27641.2,27474.9,0.58,946,27465.9,27552.0
2024-08-19,27668.2,27626.1,27685.8,27544.7,0.16,947,27625.1,27465.9
2024-08-20,27730.4,27683.3,27742.8,27594.6,0.22,948,27668.2,27625.1
2024-08-21,27794.5,27736.5,27866.7,27681.6,0.23,949,27730.4,27668.2
2024-08-22,27735.6,27808.1,27841.6,27712.0,-0.21,950,27794.5,27730.4
2024-08-23,27935.8,27750.7,27976.1,27725.5,0.72,951,27735.6,27794.5
2024-08-26,27746.3,27944.8,27979.8,27734.1,-0.68,952,27935.8,27735.6
2024-08-27,27758.7,27760.2,27787.6,27686.7,0.04,953,27746.3,27935.8
2024-08-28,27638.8,27769.9,27789.7,27612.6,-0.43,954,27758.7,27746.3
2024-08-29,27548.5,27647.4,27722.3,27504.8,-0.33,955,27638.8,27758.7
2024-08-30,27462.8,27558.3,27595.4,27472.0,-0.31,956,27548.5,27638.8
2024-09-02,27522.5,27479.4,27556.5,27465.7,0.22,957,27462.8,27548.5
2024-09-03,27452.9,27534.1,27545.3,27427.2,-0.25,958,27522.5,27462.8
2024-09-04,27541.0,27470.7,27583.1,27447.7,0.32,959,27452.9,27522.5
2024-09-05,27475.0,27550.8,27563.3,27398.0,-0.24,960,27541.0,27452.9
2024-09-06,27264.2,27486.1,27504.4,27236.5,-0.77,961,27475.0,27541.0
2024-09-09,27231.9,27277.1,27333.8,27247.2,-0.12,962,27264.2,27475.0
2024-09-10,27172.8,27250.9,27269.2,27168.3,-0.22,963,27231.9,27264.2
2024-09-11,27032.0,27183.9,27238.7,27026.4,-0.52,964,27172.8,27231.9
2024-09-12,27214.4,27051.0,27230.7,27003.5,0.67,965,27032.0,27172.8
2024-09-13,27169.4,27227.0,27275.5,27171.6,-0.17,966,27214.4,27032.0
2024-09-16,27306.8,27191.0,27337.0,27181.1,0.51,967,27169.4,27214.4
2024-09-17,27360.2,27325.9,27452.9,27298.9,0.2,968,27306.8,27169.4
2024-09-18,27350.3,27380.6,27554.1,27323.9,-0.04,969,27360.2,27306.8
2024-09-19,27417.0,27379.3,27496.1,27255.0,0.24,970,27350.3,27360.2
2024-09-20,27447.4,27436.2,27512.9,27377.5,0.11,971,27417.0,27350.3
2024-09-23,27352.2,27465.3,27523.6,27280.8,-0.35,972,27447.4,27417.0
2024-09-24,27491.6,27359.0,27510.8,27310.2,0.51,973,27352.2,27447.4
2024-09-25,27362.5,27507.2,27580.8,27353.3,-0.47,974,27491.6,27352.2
2024-09-26,27509.7,27381.6,27554.1,27350.3,0.54,975,27362.5,27491.6
2024-09-27,27449.8,27522.1,27570.6,27376.1,-0.22,976,27509.7,27362.5
2024-09-30,27339.5,27462.3,27534.9,27300.3,-0.4,977,27449.8,27509.7
2024-10-01,27221.8,27353.1,27396.4,27181.8,-0.43,978,27339.5,27449.8
2024-10-02,27228.1,27237.1,27329.8,27211.5,0.02,979,27221.8,27339.5
2024-10-03,27293.7,27242.5,27352.4,27190.2,0.24,980,27228.1,27221.8
2024-10-04,27171.1,27309.7,27338.7,27125.6,-0.45,981,27293.7,27228.1
2024-10-07,27259.4,27187.6,27306.9,27156.6,0.33,982,27171.1,27293.7
2024-10-08,27268.8,27280.8,27318.3,27232.6,0.03,983,27259.4,27171.1
2024-10-09,27161.5,27281.1,27284.8,27160.8,-0.39,984,27268.8,27259.4
2024-10-10,27151.6,27167.0,27222.7,27079.8,-0.04,985,27161.5,27268.8
2024-10-11,27129.2,27163.0,27193.1,27118.3,-0.08,986,27151.6,27161.5
2024-10-14,27098.0,27135.7,27178.4,27057.9,-0.12,987,27129.2,27151.6
2024-10-15,27143.3,27108.9,27229.7,27073.9,0.17,988,27098.0,27129.2
2024-10-16,27119.9,27162.2,27246.5,27111.8,-0.09,989,27143.3,27098.0
2024-10-17,27272.5,27144.1,27395.8,27127.9,0.56,990,27119.9,27143.3
2024-10-18,27328.0,27290.0,27395.6,27272.3,0.2,991,27272.5,27119.9
2024-10-21,27345.7,27331.7,27480.0,27326.7,0.06,992,27328.0,27272.5
2024-10-22,27413.6,27368.6,27512.3,27363.6,0.25,993,27345.7,27328.0
2024-10-23,27383.7,27434.9,27457.1,27343.7,-0.11,994,27413.6,27345.7
2024-10-24,27484.3,27399.6,27506.9,27365.3,0.37,995,27383.7,27413.6
2024-10-25,27365.7,27500.6,27524.2,27383.1,-0.43,996,27484.3,27383.7
2024-10-28,27403.0,27392.0,27455.9,27364.2,0.14,997,27365.7,27484.3
2024-10-29,27364.1,27415.1,27434.1,27256.3,-0.14,998,27403.0,27365.7
2024-10-30,27441.4,27381.6,27499.5,27338.8,0.28,999,27364.1,27403.0
2024-10-31,27501.3,27459.0,27524.9,27414.5,0.22,1000,27441.4,27364.1
2024-11-01,27385.8,27512.2,27590.9,27405.0,-0.42,1001,27501.3,27441.4
2024-11-04,27529.7,27508.7,27635.5,27502.4,0.53,1002,27385.8,27501.3
2024-11-05,27685.7,27550.7,27718.6,27506.7,0.57,1003,27529.7,27385.8
2024-11-06,27216.9,27704.6,27721.1,27116.3,-1.69,1004,27685.7,27529.7
2024-11-07,27388.1,27235.6,27457.6,27193.7,0.63,1005,27216.9,27685.7
2024-11-08,27073.7,27408.2,27409.4,27011.4,-1.15,1006,27388.1,27216.9
2024-11-11,26965.3,27078.4,27149.1,26922.0,-0.4,1007,27073.7,27388.1
2024-11-12,26918.7,26984.1,27011.9,26858.3,-0.17,1008,26965.3,27073.7
2024-11-13,26756.1,26929.3,27002.6,26754.2,-0.6,1009,26918.7,26965.3
2024-11-14,26735.7,26774.5,26879.6,26661.1,-0.08,1010,26756.1,26918.7
2024-11-15,26753.1,26751.3,26895.6,26701.4,0.07,1011,26735.7,26756.1
2024-11-18,26921.7,26748.4,26959.0,26693.3,0.63,1012,26753.1,26735.7
2024-11-19,26903.5,26938.6,26942.2,26731.0,-0.07,1013,26921.7,26753.1
2024-11-20,26795.0,26919.1,26956.0,26716.6,-0.4,1014,26903.5,26921.7
2024-11-21,26617.1,26800.5,26838.8,26597.0,-0.66,1015,26795.0,26903.5
2024-11-22,26484.5,26628.8,26689.8,26276.8,-0.5,1016,26617.1,26795.0
2024-11-25,26665.3,26613.7,26768.5,26555.8,0.68,1017,26484.5,26617.1
2024-11-26,26642.2,26675.8,26800.1,26500.3,-0.09,1018,26665.3,26484.5
2024-11-27,26806.2,26655.3,26877.6,26611.9,0.62,1019,26642.2,26665.3
2024-11-28,26760.3,26823.1,26833.2,26693.4,-0.17,1020,26806.2,26642.2
2024-11-29,26801.3,26781.2,26862.2,26717.8,0.15,1021,26760.3,26806.2
2024-12-02,26635.1,26809.0,26839.4,26544.3,-0.62,1022,26801.3,26760.3
2024-12-03,26687.6,26640.8,26765.4,26593.6,0.2,1023,26635.1,26801.3
2024-12-04,26695.4,26700.7,26796.1,26609.4,0.03,1024,26687.6,26635.1
2024-12-05,26867.3,26708.4,26888.0,26654.4,0.64,1025,26695.4,26687.6
2024-12-06,26816.3,26879.1,26988.2,26764.8,-0.19,1026,26867.3,26695.4
2024-12-09,26770.4,26818.1,26888.8,26726.0,-0.17,1027,26816.3,26867.3
2024-12-10,26693.9,26787.3,26810.7,26629.4,-0.29,1028,26770.4,26816.3
2024-12-11,26631.2,26703.0,26757.3,26607.1,-0.23,1029,26693.9,26770.4
2024-12-12,26579.9,26648.1,26744.5,26573.1,-0.19,1030,26631.2,26693.9
2024-12-13,26675.1,26584.5,26738.8,26554.0,0.36,1031,26579.9,26631.2
2024-12-16,26679.6,26667.6,26735.0,26597.5,0.02,1032,26675.1,26579.9
2024-12-17,26673.5,26694.0,26755.7,26649.8,-0.02,1033,26679.6,26675.1
2024-12-18,26340.7,26691.7,26760.0,26330.7,-1.25,1034,26673.5,26679.6
2024-12-19,26371.3,26353.6,26534.4,26338.3,0.12,1035,26340.7,26673.5
2024-12-20,26536.6,26386.8,26594.1,26329.4,0.63,1036,26371.3,26340.7
2024-12-23,26470.3,26536.8,26593.0,26426.0,-0.25,1037,26536.6,26371.3
2024-12-24,26434.4,26480.7,26496.0,26414.4,-0.14,1038,26470.3,26536.6
2024-12-25,26447.0,26452.5,26492.2,26439.3,0.05,1039,26434.4,26470.3
2024-12-26,26497.9,26452.3,26528.7,26423.7,0.19,1040,26447.0,26434.4
2024-12-27,26531.5,26510.9,26585.2,26463.6,0.13,1041,26497.9,26447.0
2024-12-30,26512.9,26557.2,26653.5,26433.0,-0.07,1042,26531.5,26497.9
2024-12-31,26379.4,26522.2,26568.1,26361.7,-0.5,1043,26512.9,26531.5
2025-01-01,26384.5,26385.9,26402.5,26377.0,0.02,1044,26379.4,26512.9
2025-01-02,26121.9,26385.9,26436.9,26029.0,-1,1045,26384.5,26379.4
2025-01-03,26182.3,26130.8,26213.2,26107.7,0.23,1046,26121.9,26384.5
2025-01-06,26359.4,26195.4,26490.4,26165.7,0.68,1047,26182.3,26121.9
2025-01-07,26219.7,26372.4,26476.1,26231.3,-0.53,1048,26359.4,26182.3
2025-01-08,26176.8,26232.6,26295.9,26076.7,-0.16,1049,26219.7,26359.4
2025-01-09,26131.2,26192.2,26201.7,26104.7,-0.17,1050,26176.8,26219.7
2025-01-10,25978.8,26146.5,26168.0,25916.7,-0.58,1051,26131.2,26176.8
2025-01-13,26009.5,25981.4,26028.7,25843.2,0.12,1052,25978.8,26131.2
2025-01-14,26159.2,26022.3,26174.6,25994.2,0.58,1053,26009.5,25978.8
2025-01-15,26108.3,26172.0,26286.2,26042.5,-0.19,1054,26159.2,26009.5
2025-01-16,26126.0,26117.4,26176.9,26038.6,0.07,1055,26108.3,26159.2
2025-01-17,26001.0,26136.3,26165.8,25998.7,-0.48,1056,26126.0,26108.3
2025-01-20,26363.0,26026.5,26424.0,26001.2,1.39,1057,26001.0,26126.0
2025-01-21,26343.7,26377.2,26424.0,26131.7,-0.07,1058,26363.0,26001.0
2025-01-22,26069.5,26355.3,26366.7,26112.4,-1.04,1059,26343.7,26363.0
2025-01-23,26120.8,26114.9,26232.0,26020.2,0.2,1060,26069.5,26343.7
2025-01-24,26295.5,26176.7,26417.2,26123.6,0.67,1061,26120.8,26069.5
2025-01-27,26290.4,26298.9,26418.0,26217.4,-0.02,1062,26295.5,26120.8
2025-01-28,26132.6,26315.2,26320.2,26118.3,-0.6,1063,26290.4,26295.5
2025-01-29,26112.5,26159.7,26194.8,26038.1,-0.08,1064,26132.6,26290.4
2025-01-30,26037.3,26134.6,26253.7,26048.1,-0.29,1065,26112.5,26132.6
2025-01-31,25967.2,26059.4,26171.0,25957.8,-0.27,1066,26037.3,26112.5
2025-02-03,26149.6,25802.3,26185.5,25563.0,0.7,1067,25967.2,26037.3
2025-02-04,26108.5,26171.6,26193.1,25899.4,-0.16,1068,26149.6,25967.2
2025-02-05,26155.8,26129.3,26288.9,26077.0,0.18,1069,26108.5,26149.6
2025-02-06,26222.4,26184.4,26273.3,26134.5,0.25,1070,26155.8,26108.5
2025-02-07,26117.0,26239.1,26350.2,26082.0,-0.4,1071,26222.4,26155.8
2025-02-10,26156.6,26130.1,26244.4,26018.7,0.15,1072,26117.0,26222.4
2025-02-11,26449.1,26169.5,26514.4,26146.6,1.12,1073,26156.6,26117.0
2025-02-12,26526.0,26462.0,26664.3,26374.1,0.29,1074,26449.1,26156.6
2025-02-13,26620.4,26554.4,26655.5,26414.8,0.36,1075,26526.0,26449.1
2025-02-14,26615.7,26647.9,26696.3,26547.8,-0.02,1076,26620.4,26526.0
2025-02-17,26697.7,26631.6,26744.6,26613.8,0.31,1077,26615.7,26620.4
